trip,drift,area,site,species_code,species_name,length,gear,year,angler_hours
PBT04_20,PBR0825202003,PB,REF,GPR,Gopher Rockfish,29,BAR,2020,1.748055556
PBT04_20,PBR0825202003,PB,REF,GPR,Gopher Rockfish,29,BAT,2020,1.748055556
PBT04_20,PBR0825202003,PB,REF,BLU,Blue Rockfish,27,BAT,2020,1.748055556
PBT04_20,PBR0825202003,PB,REF,BLU,Blue Rockfish,37,BAR,2020,1.748055556
PBT04_20,PBR0825202003,PB,REF,BLU,Blue Rockfish,27,FLY,2020,1.748055556
PBT04_20,PBR0825202003,PB,REF,GPR,Gopher Rockfish,28,FLY,2020,1.748055556
PBT04_20,PBR0825202003,PB,REF,GPR,Gopher Rockfish,26,BAT,2020,1.748055556
PBT04_20,PBR0825202003,PB,REF,GPR,Gopher Rockfish,25,BAR,2020,1.748055556
PBT05_20,PBR0908201701,PB,REF,BLU,Blue Rockfish,27,BAT,2020,1.493333333
PBT05_20,PBR0908201701,PB,REF,GPR,Gopher Rockfish,25,FLY,2020,1.493333333
PBT05_20,PBR0908201701,PB,REF,BLU,Blue Rockfish,30,BAR,2020,1.493333333
PBT05_20,PBR0908201701,PB,REF,BLU,Blue Rockfish,30,BAR,2020,1.493333333
PBT05_20,PBR0908201701,PB,REF,YTL,Yellowtail Rockfish,23,BAR,2020,1.493333333
PBT05_20,PBR0908201701,PB,REF,BLU,Blue Rockfish,36,BAT,2020,1.493333333
PBT05_20,PBR0908201701,PB,REF,GPR,Gopher Rockfish,28,BAT,2020,1.493333333
PBT05_20,PBR0908201701,PB,REF,GPR,Gopher Rockfish,25,BAT,2020,1.493333333
PBT05_20,PBR0908201701,PB,REF,GPR,Gopher Rockfish,27,BAT,2020,1.493333333
PBT05_20,PBR0908201702,PB,REF,BLU,Blue Rockfish,27,BAR,2020,1.751944444
PBT05_20,PBR0908201702,PB,REF,GPR,Gopher Rockfish,23,BAT,2020,1.751944444
PBT05_20,PBR0908201702,PB,REF,GPR,Gopher Rockfish,20,BAR,2020,1.751944444
PBT05_20,PBR0908201702,PB,REF,GPR,Gopher Rockfish,20,BAR,2020,1.751944444
PBT05_20,PBR0908201702,PB,REF,BLU,Blue Rockfish,35,BAR,2020,1.751944444
PBT05_20,PBR0908201702,PB,REF,GPR,Gopher Rockfish,22,BAT,2020,1.751944444
PBT05_20,PBR0908201702,PB,REF,GPR,Gopher Rockfish,24,BAR,2020,1.751944444
PBT05_20,PBR0908201702,PB,REF,GPR,Gopher Rockfish,27,BAR,2020,1.751944444
PBT05_20,PBR0908201702,PB,REF,GPR,Gopher Rockfish,31,BAR,2020,1.751944444
PBT05_20,PBR0908201703,PB,REF,GPR,Gopher Rockfish,23,BAT,2020,1.858333333
PBT05_20,PBR0908201703,PB,REF,GPR,Gopher Rockfish,25,BAT,2020,1.858333333
PBT05_20,PBR0908201703,PB,REF,GPR,Gopher Rockfish,30,BAT,2020,1.858333333
PBT05_20,PBR0908201703,PB,REF,OLV,Olive Rockfish,30,BAR,2020,1.858333333
PBT05_20,PBR0908201703,PB,REF,GPR,Gopher Rockfish,19,BAR,2020,1.858333333
PBT05_20,PBR0908201703,PB,REF,GPR,Gopher Rockfish,27,BAT,2020,1.858333333
PBT05_20,PBR0908201703,PB,REF,GPR,Gopher Rockfish,26,BAT,2020,1.858333333
PBT05_20,PBR0908201703,PB,REF,GPR,Gopher Rockfish,30,BAT,2020,1.858333333
PBT05_20,PBR0908201703,PB,REF,GPR,Gopher Rockfish,28,FLY,2020,1.858333333
PBT05_20,PBR0908201703,PB,REF,GPR,Gopher Rockfish,30,FLY,2020,1.858333333
PBT05_20,PBR0908201703,PB,REF,GPR,Gopher Rockfish,25,BAT,2020,1.858333333
PBT05_20,PBR0908201703,PB,REF,GPR,Gopher Rockfish,24,FLY,2020,1.858333333
PBT05_20,PBR0908201703,PB,REF,GPR,Gopher Rockfish,24,BAR,2020,1.858333333
PBT05_20,PBR0908201703,PB,REF,GPR,Gopher Rockfish,30,BAT,2020,1.858333333
PBT05_20,PBR0908201703,PB,REF,GPR,Gopher Rockfish,21,FLY,2020,1.858333333
PBT05_20,PBR0908201703,PB,REF,GPR,Gopher Rockfish,21,BAR,2020,1.858333333
PBT05_20,PBR0908201703,PB,REF,GPR,Gopher Rockfish,25,BAT,2020,1.858333333
PBT05_20,PBR0908201703,PB,REF,GPR,Gopher Rockfish,30,BAT,2020,1.858333333
PBT05_20,PBR0908201703,PB,REF,BLU,Blue Rockfish,32,BAR,2020,1.858333333
PBT05_20,PBR0908201901,PB,REF,GPR,Gopher Rockfish,29,BAT,2020,1.926944444
PBT05_20,PBR0908201901,PB,REF,GPR,Gopher Rockfish,29,FLY,2020,1.926944444
PBT05_20,PBR0908201901,PB,REF,GPR,Gopher Rockfish,32,BAT,2020,1.926944444
PBT05_20,PBR0908201901,PB,REF,GPR,Gopher Rockfish,29,BAT,2020,1.926944444
PBT05_20,PBR0908201901,PB,REF,GPR,Gopher Rockfish,29,BAT,2020,1.926944444
PBT05_20,PBR0908201901,PB,REF,GPR,Gopher Rockfish,29,BAT,2020,1.926944444
PBT05_20,PBR0908201901,PB,REF,GPR,Gopher Rockfish,25,BAT,2020,1.926944444
PBT05_20,PBR0908201901,PB,REF,GPR,Gopher Rockfish,26,BAR,2020,1.926944444
PBT05_20,PBR0908201902,PB,REF,GPR,Gopher Rockfish,30,BAT,2020,1.753888889
PBT05_20,PBR0908201902,PB,REF,GPR,Gopher Rockfish,29,BAR,2020,1.753888889
PBT05_20,PBR0908201902,PB,REF,GPR,Gopher Rockfish,32,BAR,2020,1.753888889
PBT05_20,PBR0908201902,PB,REF,GPR,Gopher Rockfish,31,BAT,2020,1.753888889
PBT05_20,PBR0908201902,PB,REF,GPR,Gopher Rockfish,31,FLY,2020,1.753888889
PBT05_20,PBR0908201902,PB,REF,GPR,Gopher Rockfish,30,BAT,2020,1.753888889
PBT05_20,PBR0908201903,PB,REF,GPR,Gopher Rockfish,26,BAT,2020,1.1725
PBT05_20,PBR0908201903,PB,REF,GPR,Gopher Rockfish,28,BAR,2020,1.1725
PBT05_20,PBR0908201903,PB,REF,CPR,Copper Rockfish,25,BAT,2020,1.1725
PBT05_20,PBR0908201903,PB,REF,CPR,Copper Rockfish,30,BAR,2020,1.1725
PBT05_20,PBR0908201903,PB,REF,GPR,Gopher Rockfish,28,BAT,2020,1.1725
PBT05_20,PBR0908201903,PB,REF,GPR,Gopher Rockfish,29,BAT,2020,1.1725
PBT05_20,PBR0908201903,PB,REF,GPR,Gopher Rockfish,30,BAR,2020,1.1725
PBT05_20,PBR0908201903,PB,REF,CPR,Copper Rockfish,31,BAT,2020,1.1725
PBT05_20,PBR0908202101,PB,REF,CPR,Copper Rockfish,40,BAT,2020,1.851666667
PBT05_20,PBR0908202101,PB,REF,GPR,Gopher Rockfish,31,BAR,2020,1.851666667
PBT05_20,PBR0908202101,PB,REF,GPR,Gopher Rockfish,28,BAR,2020,1.851666667
PBT05_20,PBR0908202101,PB,REF,CPR,Copper Rockfish,31,BAT,2020,1.851666667
PBT05_20,PBR0908202101,PB,REF,GPR,Gopher Rockfish,27,FLY,2020,1.851666667
PBT05_20,PBR0908202102,PB,REF,CPR,Copper Rockfish,35,BAT,2020,1.746111111
PBT05_20,PBR0908202102,PB,REF,GPR,Gopher Rockfish,27,BAT,2020,1.746111111
PBT05_20,PBR0908202102,PB,REF,GPR,Gopher Rockfish,23,BAR,2020,1.746111111
PBT05_20,PBR0908202102,PB,REF,GPR,Gopher Rockfish,28,BAT,2020,1.746111111
PBT05_20,PBR0908202102,PB,REF,CPR,Copper Rockfish,29,BAR,2020,1.746111111
PBT05_20,PBR0908202102,PB,REF,GPR,Gopher Rockfish,30,BAT,2020,1.746111111
PBT05_20,PBR0908202102,PB,REF,GPR,Gopher Rockfish,29,BAR,2020,1.746111111
PBT05_20,PBR0908202103,PB,REF,GPR,Gopher Rockfish,29,FLY,2020,1.714166667
PBT05_20,PBR0908202103,PB,REF,GPR,Gopher Rockfish,29,FLY,2020,1.714166667
PBT05_20,PBR0908202103,PB,REF,GPR,Gopher Rockfish,27,BAT,2020,1.714166667
PBT05_20,PBR0908202103,PB,REF,GPR,Gopher Rockfish,27,BAT,2020,1.714166667
PBT05_20,PBR0908202103,PB,REF,GPR,Gopher Rockfish,26,BAT,2020,1.714166667
PBT05_20,PBR0908202103,PB,REF,GPR,Gopher Rockfish,29,FLY,2020,1.714166667
PBT05_20,PBR0908202103,PB,REF,GPR,Gopher Rockfish,22,BAT,2020,1.714166667
PBT05_20,PBR0908202103,PB,REF,CPR,Copper Rockfish,34,BAR,2020,1.714166667
PBT05_20,PBR0908202103,PB,REF,GPR,Gopher Rockfish,29,BAT,2020,1.714166667
PBT05_20,PBR0908202103,PB,REF,GPR,Gopher Rockfish,23,BAT,2020,1.714166667
PBT05_20,PBR0908202103,PB,REF,GPR,Gopher Rockfish,30,FLY,2020,1.714166667
PBT05_20,PBR0908202202,PB,REF,GPR,Gopher Rockfish,27,BAT,2020,1.705833333
PBT05_20,PBR0908202202,PB,REF,BLU,Blue Rockfish,26,BAR,2020,1.705833333
PBT05_20,PBR0908202202,PB,REF,GPR,Gopher Rockfish,27,BAT,2020,1.705833333
PBT05_20,PBR0908202202,PB,REF,BLU,Blue Rockfish,26,BAR,2020,1.705833333
PBT05_20,PBR0908202202,PB,REF,BLU,Blue Rockfish,22,BAR,2020,1.705833333
PBT05_20,PBR0908202202,PB,REF,BLU,Blue Rockfish,36,BAR,2020,1.705833333
PBT05_20,PBR0908202202,PB,REF,GPR,Gopher Rockfish,34,BAT,2020,1.705833333
PBT05_20,PBR0908202203,PB,REF,OLV,Olive Rockfish,32,BAR,2020,1.791666667
PBT05_20,PBR0908202203,PB,REF,OLV,Olive Rockfish,27,BAR,2020,1.791666667
PBT05_20,PBR0908202203,PB,REF,GPR,Gopher Rockfish,28,BAT,2020,1.791666667
PBT05_20,PBR0908202203,PB,REF,GPR,Gopher Rockfish,30,BAR,2020,1.791666667
PBT05_20,PBR0908202203,PB,REF,GPR,Gopher Rockfish,30,BAR,2020,1.791666667
PBT05_20,PBR0908202203,PB,REF,GPR,Gopher Rockfish,22,BAR,2020,1.791666667
PBT05_20,PBR0908202203,PB,REF,GPR,Gopher Rockfish,29,BAT,2020,1.791666667
PBT05_20,PBR0908202203,PB,REF,GPR,Gopher Rockfish,28,FLY,2020,1.791666667
PBT05_20,PBR0908202203,PB,REF,BLU,Blue Rockfish,25,BAR,2020,1.791666667
PBT05_20,PBR0908202203,PB,REF,VER,Vermilion Rockfish,46,BAR,2020,1.791666667
PBT05_20,PBR0908202203,PB,REF,BLU,Blue Rockfish,14,BAR,2020,1.791666667
PBT05_20,PBR0908202203,PB,REF,GPR,Gopher Rockfish,28,BAT,2020,1.791666667
PBT05_20,PBR0908202203,PB,REF,GPR,Gopher Rockfish,32,BAT,2020,1.791666667
PBT05_20,PBR0908202203,PB,REF,GPR,Gopher Rockfish,18,BAR,2020,1.791666667
BLT06_20,BLM0901200102,BL,MPA,VER,Vermilion Rockfish,44,FLY,2020,1.746111111
PBT02_21,PBR0720211901,PB,REF,OLV,Olive Rockfish,30,BAR,2021,2
PBT02_21,PBR0720211901,PB,REF,GPR,Gopher Rockfish,25,FLY,2021,2
PBT02_21,PBR0720211902,PB,REF,GPR,Gopher Rockfish,30,FLY,2021,2
PBT02_21,PBR0720211901,PB,REF,GPR,Gopher Rockfish,29,FLY,2021,2
PBT02_21,PBR0720211901,PB,REF,BLU,Blue Rockfish,16,FLY,2021,2
PBT02_21,PBR0720211901,PB,REF,BLU,Blue Rockfish,16,FLY,2021,2
PBT02_21,PBR0720211901,PB,REF,GPR,Gopher Rockfish,29,FLY,2021,2
PBT02_21,PBR0720211901,PB,REF,BLU,Blue Rockfish,24,FLY,2021,2
PBT02_21,PBR0720211901,PB,REF,YTL,Yellowtail Rockfish,27,FLY,2021,2
PBT02_21,PBR0720211901,PB,REF,YTL,Yellowtail Rockfish,19,FLY,2021,2
PBT02_21,PBR0720211901,PB,REF,YTL,Yellowtail Rockfish,25,BAT,2021,2
PBT02_21,PBR0720211901,PB,REF,BLU,Blue Rockfish,26,FLY,2021,2
PBT02_21,PBR0720211901,PB,REF,GPR,Gopher Rockfish,30,FLY,2021,2
PBT02_21,PBR0720211901,PB,REF,YTL,Yellowtail Rockfish,13,BAR,2021,2
PBT02_21,PBR0720211901,PB,REF,GPR,Gopher Rockfish,30,BAR,2021,2
PBT02_21,PBR0720211901,PB,REF,GPR,Gopher Rockfish,29,BAR,2021,2
PBT02_21,PBR0720211901,PB,REF,GPR,Gopher Rockfish,27,BAR,2021,2
PBT02_21,PBR0720211902,PB,REF,BLU,Blue Rockfish,26,BAR,2021,2
PBT02_21,PBR0720211902,PB,REF,GPR,Gopher Rockfish,26,FLY,2021,2
PBT02_21,PBR0720211902,PB,REF,GPR,Gopher Rockfish,28,FLY,2021,2
PBT02_21,PBR0720211902,PB,REF,GPR,Gopher Rockfish,27,FLY,2021,2
PBT02_21,PBR0720211902,PB,REF,GPR,Gopher Rockfish,25,BAR,2021,2
PBT02_21,PBR0720211902,PB,REF,GPR,Gopher Rockfish,29,BAR,2021,2
PBT02_21,PBR0720211902,PB,REF,YTL,Yellowtail Rockfish,28,FLY,2021,2
PBT02_21,PBR0720211902,PB,REF,GPR,Gopher Rockfish,29,FLY,2021,2
PBT02_21,PBR0720211902,PB,REF,YTL,Yellowtail Rockfish,30,BAT,2021,2
PBT02_21,PBR0720211902,PB,REF,YTL,Yellowtail Rockfish,29,FLY,2021,2
PBT02_21,PBR0720211902,PB,REF,GPR,Gopher Rockfish,25,FLY,2021,2
PBT02_21,PBR0720211902,PB,REF,BLU,Blue Rockfish,35,BAT,2021,2
PBT02_21,PBR0720211902,PB,REF,GPR,Gopher Rockfish,23,FLY,2021,2
PBT02_21,PBR0720211902,PB,REF,GPR,Gopher Rockfish,29,FLY,2021,2
PBT02_21,PBR0720211902,PB,REF,BLU,Blue Rockfish,28,BAR,2021,2
PBT02_21,PBR0720211902,PB,REF,GPR,Gopher Rockfish,31,FLY,2021,2
PBT02_21,PBR0720211902,PB,REF,GPR,Gopher Rockfish,30,FLY,2021,2
PBT02_21,PBR0720211902,PB,REF,GPR,Gopher Rockfish,29,FLY,2021,2
PBT02_21,PBR0720211902,PB,REF,GPR,Gopher Rockfish,28,BAT,2021,2
PBT02_21,PBR0720211903,PB,REF,GPR,Gopher Rockfish,33,FLY,2021,1.983333333
PBT02_21,PBR0720211903,PB,REF,GPR,Gopher Rockfish,29,FLY,2021,1.983333333
PBT02_21,PBR0720211903,PB,REF,GPR,Gopher Rockfish,27,BAR,2021,1.983333333
PBT02_21,PBR0720211801,PB,REF,BLU,Blue Rockfish,18,BAR,2021,2
PBT02_21,PBR0720211801,PB,REF,GPR,Gopher Rockfish,28,FLY,2021,2
PBT02_21,PBR0720211801,PB,REF,BLU,Blue Rockfish,28,FLY,2021,2
PBT02_21,PBR0720211801,PB,REF,GPR,Gopher Rockfish,26,FLY,2021,2
PBT02_21,PBR0720211801,PB,REF,GPR,Gopher Rockfish,27,BAT,2021,2
PBT02_21,PBR0720211801,PB,REF,GPR,Gopher Rockfish,28,FLY,2021,2
PBT02_21,PBR0720211801,PB,REF,GPR,Gopher Rockfish,25,FLY,2021,2
PBT02_21,PBR0720211802,PB,REF,GPR,Gopher Rockfish,29,BAT,2021,2
PBT02_21,PBR0720211802,PB,REF,GPR,Gopher Rockfish,25,FLY,2021,2
PBT02_21,PBR0720211802,PB,REF,GPR,Gopher Rockfish,21,BAT,2021,2
PBT02_21,PBR0720211802,PB,REF,GPR,Gopher Rockfish,31,BAT,2021,2
PBT02_21,PBR0720211802,PB,REF,GPR,Gopher Rockfish,27,FLY,2021,2
PBT02_21,PBR0720211802,PB,REF,OLV,Olive Rockfish,32,BAR,2021,2
PBT02_21,PBR0720211802,PB,REF,GPR,Gopher Rockfish,28,FLY,2021,2
PBT02_21,PBR0720211802,PB,REF,GPR,Gopher Rockfish,27,FLY,2021,2
PBT02_21,PBR0720211803,PB,REF,GPR,Gopher Rockfish,26,BAT,2021,2.004444444
PBT02_21,PBR0720211803,PB,REF,GPR,Gopher Rockfish,23,FLY,2021,2.004444444
PBT02_21,PBR0720211803,PB,REF,GPR,Gopher Rockfish,27,BAR,2021,2.004444444
PBT02_21,PBR0720211803,PB,REF,GPR,Gopher Rockfish,23,BAR,2021,2.004444444
PBT02_21,PBR0720211803,PB,REF,GPR,Gopher Rockfish,26,BAT,2021,2.004444444
PBT02_21,PBR0720211803,PB,REF,GPR,Gopher Rockfish,26,BAT,2021,2.004444444
PBT02_21,PBR0720211803,PB,REF,GPR,Gopher Rockfish,28,BAR,2021,2.004444444
PBT02_21,PBR0720211803,PB,REF,GPR,Gopher Rockfish,28,BAR,2021,2.004444444
PBT02_21,PBR0720211803,PB,REF,GPR,Gopher Rockfish,26,BAT,2021,2.004444444
PBT02_21,PBR0720211803,PB,REF,BLU,Blue Rockfish,19,BAT,2021,2.004444444
PBT02_21,PBR0720211803,PB,REF,GPR,Gopher Rockfish,25,FLY,2021,2.004444444
PBT02_21,PBR0720211701,PB,REF,GPR,Gopher Rockfish,22,FLY,2021,2
PBT02_21,PBR0720211701,PB,REF,GPR,Gopher Rockfish,25,FLY,2021,2
PBT02_21,PBR0720211701,PB,REF,BLU,Blue Rockfish,32,BAT,2021,2
PBT02_21,PBR0720211701,PB,REF,GPR,Gopher Rockfish,25,FLY,2021,2
PBT02_21,PBR0720211701,PB,REF,YTL,Yellowtail Rockfish,30,BAR,2021,2
PBT02_21,PBR0720211701,PB,REF,GPR,Gopher Rockfish,25,FLY,2021,2
PBT02_21,PBR0720211701,PB,REF,GPR,Gopher Rockfish,22,BAR,2021,2
PBT02_21,PBR0720211701,PB,REF,BLU,Blue Rockfish,19,BAT,2021,2
PBT02_21,PBR0720211701,PB,REF,GPR,Gopher Rockfish,22,FLY,2021,2
PBT02_21,PBR0720211701,PB,REF,GPR,Gopher Rockfish,20,FLY,2021,2
PBT02_21,PBR0720211701,PB,REF,GPR,Gopher Rockfish,25,FLY,2021,2
PBT02_21,PBR0720211701,PB,REF,GPR,Gopher Rockfish,19,FLY,2021,2
PBT02_21,PBR0720211701,PB,REF,GPR,Gopher Rockfish,23,FLY,2021,2
PBT02_21,PBR0720211701,PB,REF,GPR,Gopher Rockfish,24,BAR,2021,2
PBT02_21,PBR0720211702,PB,REF,GPR,Gopher Rockfish,28,FLY,2021,2.002222222
PBT02_21,PBR0720211702,PB,REF,GPR,Gopher Rockfish,28,FLY,2021,2.002222222
PBT02_21,PBR0720211702,PB,REF,GPR,Gopher Rockfish,28,FLY,2021,2.002222222
PBT02_21,PBR0720211702,PB,REF,GPR,Gopher Rockfish,27,BAR,2021,2.002222222
PBT02_21,PBR0720211702,PB,REF,GPR,Gopher Rockfish,23,FLY,2021,2.002222222
PBT02_21,PBR0720211702,PB,REF,GPR,Gopher Rockfish,26,BAT,2021,2.002222222
PBT02_21,PBR0720211702,PB,REF,BLU,Blue Rockfish,31,BAR,2021,2.002222222
PBT02_21,PBR0720211703,PB,REF,GPR,Gopher Rockfish,20,FLY,2021,1.95
PBT02_21,PBR0720211703,PB,REF,GPR,Gopher Rockfish,27,FLY,2021,1.95
PBT02_21,PBR0720211703,PB,REF,GPR,Gopher Rockfish,25,FLY,2021,1.95
PBT02_21,PBR0720211703,PB,REF,BLU,Blue Rockfish,24,BAR,2021,1.95
PBT02_21,PBR0720211703,PB,REF,GPR,Gopher Rockfish,24,FLY,2021,1.95
PBT02_21,PBR0720211703,PB,REF,YTL,Yellowtail Rockfish,30,BAT,2021,1.95
PBT02_21,PBR0720211703,PB,REF,BLU,Blue Rockfish,30,BAR,2021,1.95
PBT02_21,PBR0720211401,PB,REF,GPR,Gopher Rockfish,31,BAT,2021,2
PBT02_21,PBR0720211402,PB,REF,GPR,Gopher Rockfish,28,BAR,2021,2.015555556
PBT02_21,PBR0720211402,PB,REF,GPR,Gopher Rockfish,26,FLY,2021,2.015555556
PBT02_21,PBR0720211402,PB,REF,VER,Vermilion Rockfish,47,BAT,2021,2.015555556
BLT01_21,BLR0712214701,BL,REF,GPR,Gopher Rockfish,32,BAT,2021,1.458333333
BLT01_21,BLR0712214701,BL,REF,GPR,Gopher Rockfish,28,BAT,2021,1.458333333
BLT01_21,BLR0712214701,BL,REF,GPR,Gopher Rockfish,29,FLY,2021,1.458333333
BLT01_21,BLR0712214701,BL,REF,GPR,Gopher Rockfish,27,BAR,2021,1.458333333
BLT01_21,BLR0712214701,BL,REF,GPR,Gopher Rockfish,28,BAT,2021,1.458333333
BLT01_21,BLR0712214701,BL,REF,GPR,Gopher Rockfish,26,FLY,2021,1.458333333
BLT01_21,BLR0712214701,BL,REF,GPR,Gopher Rockfish,26,FLY,2021,1.458333333
BLT01_21,BLR0712214701,BL,REF,BLU,Blue Rockfish,31,BAR,2021,1.458333333
BLT01_21,BLR0712214701,BL,REF,GPR,Gopher Rockfish,26,BAT,2021,1.458333333
BLT01_21,BLR0712214701,BL,REF,GPR,Gopher Rockfish,29,BAT,2021,1.458333333
BLT01_21,BLR0712214701,BL,REF,BLU,Blue Rockfish,33,BAR,2021,1.458333333
BLT01_21,BLR0712214701,BL,REF,GPR,Gopher Rockfish,28,FLY,2021,1.458333333
BLT01_21,BLR0712214701,BL,REF,GPR,Gopher Rockfish,29,FLY,2021,1.458333333
BLT01_21,BLR0712214701,BL,REF,KLP,Kelp Rockfish,31,BAT,2021,1.458333333
BLT01_21,BLR0712214701,BL,REF,BLU,Blue Rockfish,32,BAR,2021,1.458333333
BLT01_21,BLR0712214701,BL,REF,GPR,Gopher Rockfish,27,FLY,2021,1.458333333
BLT01_21,BLR0712214701,BL,REF,GPR,Gopher Rockfish,26,FLY,2021,1.458333333
BLT01_21,BLR0712214701,BL,REF,GPR,Gopher Rockfish,24,FLY,2021,1.458333333
BLT01_21,BLR0712214701,BL,REF,VER,Vermilion Rockfish,45,BAT,2021,1.458333333
BLT01_21,BLR0712214702,BL,REF,BLU,Blue Rockfish,28,FLY,2021,1.873333333
BLT01_21,BLR0712214702,BL,REF,BLU,Blue Rockfish,26,FLY,2021,1.873333333
BLT01_21,BLR0712214702,BL,REF,BLU,Blue Rockfish,33,FLY,2021,1.873333333
BLT01_21,BLR0712214702,BL,REF,BLU,Blue Rockfish,27,BAT,2021,1.873333333
BLT01_21,BLR0712214702,BL,REF,BLU,Blue Rockfish,33,BAT,2021,1.873333333
BLT01_21,BLR0712214702,BL,REF,BLU,Blue Rockfish,34,BAT,2021,1.873333333
BLT01_21,BLR0712214702,BL,REF,GPR,Gopher Rockfish,29,BAT,2021,1.873333333
BLT01_21,BLR0712214702,BL,REF,BLU,Blue Rockfish,30,BAT,2021,1.873333333
BLT01_21,BLR0712214702,BL,REF,VER,Vermilion Rockfish,33,BAR,2021,1.873333333
BLT01_21,BLR0712214702,BL,REF,GPR,Gopher Rockfish,26,FLY,2021,1.873333333
BLT01_21,BLR0712214702,BL,REF,BLU,Blue Rockfish,27,FLY,2021,1.873333333
BLT01_21,BLR0712214702,BL,REF,GPR,Gopher Rockfish,29,BAT,2021,1.873333333
BLT01_21,BLR0712214702,BL,REF,BLU,Blue Rockfish,25,FLY,2021,1.873333333
BLT01_21,BLR0712214702,BL,REF,BLU,Blue Rockfish,30,BAT,2021,1.873333333
BLT01_21,BLR0712214702,BL,REF,GPR,Gopher Rockfish,28,FLY,2021,1.873333333
BLT01_21,BLR0712214702,BL,REF,GPR,Gopher Rockfish,29,FLY,2021,1.873333333
BLT01_21,BLR0712214702,BL,REF,BLU,Blue Rockfish,28,BAT,2021,1.873333333
BLT01_21,BLR0712214702,BL,REF,BLU,Blue Rockfish,31,BAT,2021,1.873333333
BLT01_21,BLR0712214702,BL,REF,CPR,Copper Rockfish,39,FLY,2021,1.873333333
BLT01_21,BLR0712214702,BL,REF,BLU,Blue Rockfish,31,BAT,2021,1.873333333
BLT01_21,BLR0712214702,BL,REF,BLU,Blue Rockfish,27,BAT,2021,1.873333333
BLT01_21,BLR0712214702,BL,REF,BLU,Blue Rockfish,28,BAT,2021,1.873333333
BLT01_21,BLR0712214702,BL,REF,BLU,Blue Rockfish,26,BAR,2021,1.873333333
BLT01_21,BLR0712214702,BL,REF,BLU,Blue Rockfish,30,BAR,2021,1.873333333
BLT01_21,BLR0712214702,BL,REF,BLU,Blue Rockfish,20,BAR,2021,1.873333333
BLT01_21,BLR0712214703,BL,REF,CPR,Copper Rockfish,31,BAR,2021,1.5
BLT01_21,BLR0712214703,BL,REF,VER,Vermilion Rockfish,39,BAT,2021,1.5
BLT01_21,BLR0712214703,BL,REF,BLU,Blue Rockfish,30,BAT,2021,1.5
BLT01_21,BLR0712214703,BL,REF,BLU,Blue Rockfish,28,BAT,2021,1.5
BLT01_21,BLR0712214703,BL,REF,BLU,Blue Rockfish,31,FLY,2021,1.5
BLT01_21,BLR0712214703,BL,REF,YTL,Yellowtail Rockfish,34,FLY,2021,1.5
BLT01_21,BLR0712214703,BL,REF,GPR,Gopher Rockfish,27,BAR,2021,1.5
BLT01_21,BLR0712214801,BL,REF,BLU,Blue Rockfish,21,FLY,2021,1.456666667
BLT01_21,BLR0712214801,BL,REF,BLU,Blue Rockfish,20,FLY,2021,1.456666667
BLT01_21,BLR0712214801,BL,REF,BLU,Blue Rockfish,18,FLY,2021,1.456666667
BLT01_21,BLR0712214801,BL,REF,KLP,Kelp Rockfish,34,FLY,2021,1.456666667
BLT01_21,BLR0712214801,BL,REF,KLP,Kelp Rockfish,37,BAT,2021,1.456666667
BLT01_21,BLR0712214801,BL,REF,KLP,Kelp Rockfish,35,BAR,2021,1.456666667
BLT01_21,BLR0712214801,BL,REF,OLV,Olive Rockfish,46,FLY,2021,1.456666667
BLT01_21,BLR0712214801,BL,REF,OLV,Olive Rockfish,38,BAR,2021,1.456666667
BLT01_21,BLR0712214801,BL,REF,OLV,Olive Rockfish,35,BAR,2021,1.456666667
BLT01_21,BLR0712214801,BL,REF,BLU,Blue Rockfish,31,BAR,2021,1.456666667
BLT01_21,BLR0712214801,BL,REF,BLU,Blue Rockfish,29,BAR,2021,1.456666667
BLT01_21,BLR0712214801,BL,REF,BLU,Blue Rockfish,21,BAR,2021,1.456666667
BLT01_21,BLR0712214801,BL,REF,BLU,Blue Rockfish,17,FLY,2021,1.456666667
BLT01_21,BLR0712214801,BL,REF,KLP,Kelp Rockfish,33,BAT,2021,1.456666667
BLT01_21,BLR0712214801,BL,REF,BLU,Blue Rockfish,29,BAR,2021,1.456666667
BLT01_21,BLR0712214801,BL,REF,BLU,Blue Rockfish,30,BAR,2021,1.456666667
BLT01_21,BLR0712214801,BL,REF,BLU,Blue Rockfish,29,BAR,2021,1.456666667
BLT01_21,BLR0712214801,BL,REF,BLU,Blue Rockfish,34,FLY,2021,1.456666667
BLT01_21,BLR0712214801,BL,REF,VER,Vermilion Rockfish,44,BAT,2021,1.456666667
BLT01_21,BLR0712214802,BL,REF,BLU,Blue Rockfish,36,BAT,2021,1.566666667
BLT01_21,BLR0712214802,BL,REF,BLU,Blue Rockfish,25,BAR,2021,1.566666667
BLT01_21,BLR0712214802,BL,REF,OLV,Olive Rockfish,24,FLY,2021,1.566666667
BLT01_21,BLR0712214802,BL,REF,BLU,Blue Rockfish,30,BAR,2021,1.566666667
BLT01_21,BLR0712214802,BL,REF,BLU,Blue Rockfish,29,FLY,2021,1.566666667
BLT01_21,BLR0712214802,BL,REF,BLU,Blue Rockfish,16,FLY,2021,1.566666667
BLT01_21,BLR0712214802,BL,REF,BLU,Blue Rockfish,31,BAT,2021,1.566666667
